seed,method,round,client_id,rank,capacity_ceiling,stable_rank,ema_demand,quality_ema,changed
44,fedavg16,6,4,16,16,,,,
44,fedavg16,6,5,16,16,,,,
44,fedavg16,6,6,16,16,,,,
44,fedavg16,6,7,16,16,,,,
44,fedavg16,6,8,16,16,,,,
44,fedavg16,6,9,16,16,,,,
44,fedavg16,6,10,16,16,,,,
44,fedavg16,6,11,16,16,,,,
44,fedavg16,6,12,16,16,,,,
44,fedavg16,6,13,16,16,,,,
44,fedavg16,6,14,16,16,,,,
44,fedavg16,7,0,16,16,,,,
44,fedavg16,7,1,16,16,,,,
44,fedavg16,7,2,16,16,,,,
44,fedavg16,7,3,16,16,,,,
44,fedavg16,7,4,16,16,,,,
44,fedavg16,7,5,16,16,,,,
44,fedavg16,7,6,16,16,,,,
44,fedavg16,7,7,16,16,,,,
44,fedavg16,7,8,16,16,,,,
44,fedavg16,7,9,16,16,,,,
44,fedavg16,7,10,16,16,,,,
44,fedavg16,7,11,16,16,,,,
44,fedavg16,7,12,16,16,,,,
44,fedavg16,7,13,16,16,,,,
44,fedavg16,7,14,16,16,,,,
44,fedavg16,8,0,16,16,,,,
44,fedavg16,8,1,16,16,,,,
44,fedavg16,8,2,16,16,,,,
44,fedavg16,8,3,16,16,,,,
44,fedavg16,8,4,16,16,,,,
44,fedavg16,8,5,16,16,,,,
44,fedavg16,8,6,16,16,,,,
44,fedavg16,8,7,16,16,,,,
44,fedavg16,8,8,16,16,,,,
44,fedavg16,8,9,16,16,,,,
44,fedavg16,8,10,16,16,,,,
44,fedavg16,8,11,16,16,,,,
44,fedavg16,8,12,16,16,,,,
44,fedavg16,8,13,16,16,,,,
44,fedavg16,8,14,16,16,,,,
44,fedavg16,9,0,16,16,,,,
44,fedavg16,9,1,16,16,,,,
44,fedavg16,9,2,16,16,,,,
44,fedavg16,9,3,16,16,,,,
44,fedavg16,9,4,16,16,,,,
44,fedavg16,9,5,16,16,,,,
44,fedavg16,9,6,16,16,,,,
44,fedavg16,9,7,16,16,,,,
44,fedavg16,9,8,16,16,,,,
44,fedavg16,9,9,16,16,,,,
44,fedavg16,9,10,16,16,,,,
44,fedavg16,9,11,16,16,,,,
44,fedavg16,9,12,16,16,,,,
44,fedavg16,9,13,16,16,,,,
44,fedavg16,9,14,16,16,,,,
44,fedavg16,10,0,16,16,,,,
44,fedavg16,10,1,16,16,,,,
44,fedavg16,10,2,16,16,,,,
44,fedavg16,10,3,16,16,,,,
44,fedavg16,10,4,16,16,,,,
44,fedavg16,10,5,16,16,,,,
44,fedavg16,10,6,16,16,,,,
44,fedavg16,10,7,16,16,,,,
44,fedavg16,10,8,16,16,,,,
44,fedavg16,10,9,16,16,,,,
44,fedavg16,10,10,16,16,,,,
44,fedavg16,10,11,16,16,,,,
44,fedavg16,10,12,16,16,,,,
44,fedavg16,10,13,16,16,,,,
44,fedavg16,10,14,16,16,,,,
44,fedavg16,11,0,16,16,,,,
44,fedavg16,11,1,16,16,,,,
44,fedavg16,11,2,16,16,,,,
44,fedavg16,11,3,16,16,,,,
44,fedavg16,11,4,16,16,,,,
44,fedavg16,11,5,16,16,,,,
44,fedavg16,11,6,16,16,,,,
44,fedavg16,11,7,16,16,,,,
44,fedavg16,11,8,16,16,,,,
44,fedavg16,11,9,16,16,,,,
44,fedavg16,11,10,16,16,,,,
44,fedavg16,11,11,16,16,,,,
44,fedavg16,11,12,16,16,,,,
44,fedavg16,11,13,16,16,,,,
44,fedavg16,11,14,16,16,,,,
44,fedavg16,12,0,16,16,,,,
44,fedavg16,12,1,16,16,,,,
44,fedavg16,12,2,16,16,,,,
44,fedavg16,12,3,16,16,,,,
44,fedavg16,12,4,16,16,,,,
44,fedavg16,12,5,16,16,,,,
44,fedavg16,12,6,16,16,,,,
44,fedavg16,12,7,16,16,,,,
44,fedavg16,12,8,16,16,,,,
44,fedavg16,12,9,16,16,,,,
44,fedavg16,12,10,16,16,,,,
44,fedavg16,12,11,16,16,,,,
44,fedavg16,12,12,16,16,,,,
44,fedavg16,12,13,16,16,,,,
44,fedavg16,12,14,16,16,,,,
44,fedavg16,13,0,16,16,,,,
44,fedavg16,13,1,16,16,,,,
44,fedavg16,13,2,16,16,,,,
44,fedavg16,13,3,16,16,,,,
44,fedavg16,13,4,16,16,,,,
44,fedavg16,13,5,16,16,,,,
44,fedavg16,13,6,16,16,,,,
44,fedavg16,13,7,16,16,,,,
44,fedavg16,13,8,16,16,,,,
44,fedavg16,13,9,16,16,,,,
44,fedavg16,13,10,16,16,,,,
44,fedavg16,13,11,16,16,,,,
44,fedavg16,13,12,16,16,,,,
44,fedavg16,13,13,16,16,,,,
44,fedavg16,13,14,16,16,,,,
44,fedavg16,14,0,16,16,,,,
44,fedavg16,14,1,16,16,,,,
44,fedavg16,14,2,16,16,,,,
44,fedavg16,14,3,16,16,,,,
44,fedavg16,14,4,16,16,,,,
44,fedavg16,14,5,16,16,,,,
44,fedavg16,14,6,16,16,,,,
44,fedavg16,14,7,16,16,,,,
44,fedavg16,14,8,16,16,,,,
44,fedavg16,14,9,16,16,,,,
44,fedavg16,14,10,16,16,,,,
44,fedavg16,14,11,16,16,,,,
44,fedavg16,14,12,16,16,,,,
44,fedavg16,14,13,16,16,,,,
44,fedavg16,14,14,16,16,,,,
44,fedavg16,15,0,16,16,,,,
44,fedavg16,15,1,16,16,,,,
44,fedavg16,15,2,16,16,,,,
44,fedavg16,15,3,16,16,,,,
44,fedavg16,15,4,16,16,,,,
44,fedavg16,15,5,16,16,,,,
44,fedavg16,15,6,16,16,,,,
44,fedavg16,15,7,16,16,,,,
44,fedavg16,15,8,16,16,,,,
44,fedavg16,15,9,16,16,,,,
44,fedavg16,15,10,16,16,,,,
44,fedavg16,15,11,16,16,,,,
44,fedavg16,15,12,16,16,,,,
44,fedavg16,15,13,16,16,,,,
44,fedavg16,15,14,16,16,,,,
44,fedavg16,16,0,16,16,,,,
44,fedavg16,16,1,16,16,,,,
44,fedavg16,16,2,16,16,,,,
44,fedavg16,16,3,16,16,,,,
44,fedavg16,16,4,16,16,,,,
44,fedavg16,16,5,16,16,,,,
44,fedavg16,16,6,16,16,,,,
44,fedavg16,16,7,16,16,,,,
44,fedavg16,16,8,16,16,,,,
44,fedavg16,16,9,16,16,,,,
44,fedavg16,16,10,16,16,,,,
44,fedavg16,16,11,16,16,,,,
44,fedavg16,16,12,16,16,,,,
44,fedavg16,16,13,16,16,,,,
44,fedavg16,16,14,16,16,,,,
44,fedavg16,17,0,16,16,,,,
44,fedavg16,17,1,16,16,,,,
44,fedavg16,17,2,16,16,,,,
44,fedavg16,17,3,16,16,,,,
44,fedavg16,17,4,16,16,,,,
44,fedavg16,17,5,16,16,,,,
44,fedavg16,17,6,16,16,,,,
44,fedavg16,17,7,16,16,,,,
44,fedavg16,17,8,16,16,,,,
44,fedavg16,17,9,16,16,,,,
44,fedavg16,17,10,16,16,,,,
44,fedavg16,17,11,16,16,,,,
44,fedavg16,17,12,16,16,,,,
44,fedavg16,17,13,16,16,,,,
44,fedavg16,17,14,16,16,,,,
44,fedavg16,18,0,16,16,,,,
44,fedavg16,18,1,16,16,,,,
44,fedavg16,18,2,16,16,,,,
44,fedavg16,18,3,16,16,,,,
44,fedavg16,18,4,16,16,,,,
44,fedavg16,18,5,16,16,,,,
44,fedavg16,18,6,16,16,,,,
44,fedavg16,18,7,16,16,,,,
44,fedavg16,18,8,16,16,,,,
44,fedavg16,18,9,16,16,,,,
44,fedavg16,18,10,16,16,,,,
44,fedavg16,18,11,16,16,,,,
44,fedavg16,18,12,16,16,,,,
44,fedavg16,18,13,16,16,,,,
44,fedavg16,18,14,16,16,,,,
44,fedavg16,19,0,16,16,,,,
44,fedavg16,19,1,16,16,,,,
44,fedavg16,19,2,16,16,,,,
44,fedavg16,19,3,16,16,,,,
44,fedavg16,19,4,16,16,,,,
44,fedavg16,19,5,16,16,,,,
44,fedavg16,19,6,16,16,,,,
44,fedavg16,19,7,16,16,,,,
44,fedavg16,19,8,16,16,,,,
44,fedavg16,19,9,16,16,,,,
44,fedavg16,19,10,16,16,,,,
44,fedavg16,19,11,16,16,,,,
44,fedavg16,19,12,16,16,,,,
44,fedavg16,19,13,16,16,,,,
44,fedavg16,19,14,16,16,,,,
44,fedavg16,20,0,16,16,,,,
44,fedavg16,20,1,16,16,,,,
44,fedavg16,20,2,16,16,,,,
44,fedavg16,20,3,16,16,,,,
44,fedavg16,20,4,16,16,,,,
44,fedavg16,20,5,16,16,,,,
44,fedavg16,20,6,16,16,,,,
44,fedavg16,20,7,16,16,,,,
44,fedavg16,20,8,16,16,,,,
44,fedavg16,20,9,16,16,,,,
44,fedavg16,20,10,16,16,,,,
44,fedavg16,20,11,16,16,,,,
44,fedavg16,20,12,16,16,,,,
44,fedavg16,20,13,16,16,,,,
44,fedavg16,20,14,16,16,,,,
44,fedavg16,21,0,16,16,,,,
44,fedavg16,21,1,16,16,,,,
44,fedavg16,21,2,16,16,,,,
44,fedavg16,21,3,16,16,,,,
44,fedavg16,21,4,16,16,,,,
44,fedavg16,21,5,16,16,,,,
44,fedavg16,21,6,16,16,,,,
44,fedavg16,21,7,16,16,,,,
44,fedavg16,21,8,16,16,,,,
44,fedavg16,21,9,16,16,,,,
44,fedavg16,21,10,16,16,,,,
44,fedavg16,21,11,16,16,,,,
44,fedavg16,21,12,16,16,,,,
44,fedavg16,21,13,16,16,,,,
44,fedavg16,21,14,16,16,,,,
44,fedavg16,22,0,16,16,,,,
44,fedavg16,22,1,16,16,,,,
44,fedavg16,22,2,16,16,,,,
44,fedavg16,22,3,16,16,,,,
44,fedavg16,22,4,16,16,,,,
44,fedavg16,22,5,16,16,,,,
44,fedavg16,22,6,16,16,,,,
44,fedavg16,22,7,16,16,,,,
44,fedavg16,22,8,16,16,,,,
44,fedavg16,22,9,16,16,,,,
44,fedavg16,22,10,16,16,,,,
44,fedavg16,22,11,16,16,,,,
44,fedavg16,22,12,16,16,,,,
44,fedavg16,22,13,16,16,,,,
44,fedavg16,22,14,16,16,,,,
44,fedavg16,23,0,16,16,,,,
44,fedavg16,23,1,16,16,,,,
44,fedavg16,23,2,16,16,,,,
44,fedavg16,23,3,16,16,,,,
44,fedavg16,23,4,16,16,,,,
44,fedavg16,23,5,16,16,,,,
44,fedavg16,23,6,16,16,,,,
44,fedavg16,23,7,16,16,,,,
44,fedavg16,23,8,16,16,,,,
44,fedavg16,23,9,16,16,,,,
44,fedavg16,23,10,16,16,,,,
44,fedavg16,23,11,16,16,,,,
44,fedavg16,23,12,16,16,,,,
44,fedavg16,23,13,16,16,,,,
44,fedavg16,23,14,16,16,,,,
44,fedavg16,24,0,16,16,,,,
44,fedavg16,24,1,16,16,,,,
44,fedavg16,24,2,16,16,,,,
44,fedavg16,24,3,16,16,,,,
44,fedavg16,24,4,16,16,,,,
44,fedavg16,24,5,16,16,,,,
44,fedavg16,24,6,16,16,,,,
44,fedavg16,24,7,16,16,,,,
44,fedavg16,24,8,16,16,,,,
44,fedavg16,24,9,16,16,,,,
44,fedavg16,24,10,16,16,,,,
44,fedavg16,24,11,16,16,,,,
44,fedavg16,24,12,16,16,,,,
44,fedavg16,24,13,16,16,,,,
44,fedavg16,24,14,16,16,,,,
44,fedavg16,25,0,16,16,,,,
44,fedavg16,25,1,16,16,,,,
44,fedavg16,25,2,16,16,,,,
44,fedavg16,25,3,16,16,,,,
44,fedavg16,25,4,16,16,,,,
44,fedavg16,25,5,16,16,,,,
44,fedavg16,25,6,16,16,,,,
44,fedavg16,25,7,16,16,,,,
44,fedavg16,25,8,16,16,,,,
44,fedavg16,25,9,16,16,,,,
44,fedavg16,25,10,16,16,,,,
44,fedavg16,25,11,16,16,,,,
44,fedavg16,25,12,16,16,,,,
44,fedavg16,25,13,16,16,,,,
44,fedavg16,25,14,16,16,,,,
44,fedavg16,26,0,16,16,,,,
44,fedavg16,26,1,16,16,,,,
44,fedavg16,26,2,16,16,,,,
44,fedavg16,26,3,16,16,,,,
44,fedavg16,26,4,16,16,,,,
44,fedavg16,26,5,16,16,,,,
44,fedavg16,26,6,16,16,,,,
44,fedavg16,26,7,16,16,,,,
44,fedavg16,26,8,16,16,,,,
44,fedavg16,26,9,16,16,,,,
44,fedavg16,26,10,16,16,,,,
44,fedavg16,26,11,16,16,,,,
44,fedavg16,26,12,16,16,,,,
44,fedavg16,26,13,16,16,,,,
44,fedavg16,26,14,16,16,,,,
44,fedavg16,27,0,16,16,,,,
44,fedavg16,27,1,16,16,,,,
44,fedavg16,27,2,16,16,,,,
44,fedavg16,27,3,16,16,,,,
44,fedavg16,27,4,16,16,,,,
44,fedavg16,27,5,16,16,,,,
44,fedavg16,27,6,16,16,,,,
44,fedavg16,27,7,16,16,,,,
44,fedavg16,27,8,16,16,,,,
44,fedavg16,27,9,16,16,,,,
44,fedavg16,27,10,16,16,,,,
44,fedavg16,27,11,16,16,,,,
44,fedavg16,27,12,16,16,,,,
44,fedavg16,27,13,16,16,,,,
44,fedavg16,27,14,16,16,,,,
44,fedavg16,28,0,16,16,,,,
44,fedavg16,28,1,16,16,,,,
44,fedavg16,28,2,16,16,,,,
44,fedavg16,28,3,16,16,,,,
44,fedavg16,28,4,16,16,,,,
44,fedavg16,28,5,16,16,,,,
44,fedavg16,28,6,16,16,,,,
44,fedavg16,28,7,16,16,,,,
44,fedavg16,28,8,16,16,,,,
44,fedavg16,28,9,16,16,,,,
44,fedavg16,28,10,16,16,,,,
44,fedavg16,28,11,16,16,,,,
44,fedavg16,28,12,16,16,,,,
44,fedavg16,28,13,16,16,,,,
44,fedavg16,28,14,16,16,,,,
44,fedavg16,29,0,16,16,,,,
44,fedavg16,29,1,16,16,,,,
44,fedavg16,29,2,16,16,,,,
44,fedavg16,29,3,16,16,,,,
44,fedavg16,29,4,16,16,,,,
44,fedavg16,29,5,16,16,,,,
44,fedavg16,29,6,16,16,,,,
44,fedavg16,29,7,16,16,,,,
44,fedavg16,29,8,16,16,,,,
44,fedavg16,29,9,16,16,,,,
44,fedavg16,29,10,16,16,,,,
44,fedavg16,29,11,16,16,,,,
44,fedavg16,29,12,16,16,,,,
44,fedavg16,29,13,16,16,,,,
44,fedavg16,29,14,16,16,,,,
44,fedavg16,30,0,16,16,,,,
44,fedavg16,30,1,16,16,,,,
44,fedavg16,30,2,16,16,,,,
44,fedavg16,30,3,16,16,,,,
44,fedavg16,30,4,16,16,,,,
44,fedavg16,30,5,16,16,,,,
44,fedavg16,30,6,16,16,,,,
44,fedavg16,30,7,16,16,,,,
44,fedavg16,30,8,16,16,,,,
44,fedavg16,30,9,16,16,,,,
44,fedavg16,30,10,16,16,,,,
44,fedavg16,30,11,16,16,,,,
44,fedavg16,30,12,16,16,,,,
44,fedavg16,30,13,16,16,,,,
44,fedavg16,30,14,16,16,,,,
44,fixed_domain,1,0,4,4,,,,
44,fixed_domain,1,1,8,8,,,,
44,fixed_domain,1,2,16,16,,,,
44,fixed_domain,1,3,4,4,,,,
44,fixed_domain,1,4,8,8,,,,
44,fixed_domain,1,5,16,16,,,,
44,fixed_domain,1,6,4,4,,,,
44,fixed_domain,1,7,8,8,,,,
44,fixed_domain,1,8,16,16,,,,
44,fixed_domain,1,9,4,4,,,,
44,fixed_domain,1,10,8,8,,,,
44,fixed_domain,1,11,16,16,,,,
44,fixed_domain,1,12,4,4,,,,
44,fixed_domain,1,13,8,8,,,,
44,fixed_domain,1,14,16,16,,,,
44,fixed_domain,2,0,4,4,,,,
44,fixed_domain,2,1,8,8,,,,
44,fixed_domain,2,2,16,16,,,,
44,fixed_domain,2,3,4,4,,,,
44,fixed_domain,2,4,8,8,,,,
44,fixed_domain,2,5,16,16,,,,
44,fixed_domain,2,6,4,4,,,,
44,fixed_domain,2,7,8,8,,,,
44,fixed_domain,2,8,16,16,,,,
44,fixed_domain,2,9,4,4,,,,
44,fixed_domain,2,10,8,8,,,,
44,fixed_domain,2,11,16,16,,,,
44,fixed_domain,2,12,4,4,,,,
44,fixed_domain,2,13,8,8,,,,
44,fixed_domain,2,14,16,16,,,,
44,fixed_domain,3,0,4,4,,,,
44,fixed_domain,3,1,8,8,,,,
44,fixed_domain,3,2,16,16,,,,
44,fixed_domain,3,3,4,4,,,,
44,fixed_domain,3,4,8,8,,,,
44,fixed_domain,3,5,16,16,,,,
44,fixed_domain,3,6,4,4,,,,
44,fixed_domain,3,7,8,8,,,,
44,fixed_domain,3,8,16,16,,,,
44,fixed_domain,3,9,4,4,,,,
44,fixed_domain,3,10,8,8,,,,
44,fixed_domain,3,11,16,16,,,,
44,fixed_domain,3,12,4,4,,,,
44,fixed_domain,3,13,8,8,,,,
44,fixed_domain,3,14,16,16,,,,
44,fixed_domain,4,0,4,4,,,,
44,fixed_domain,4,1,8,8,,,,
44,fixed_domain,4,2,16,16,,,,
44,fixed_domain,4,3,4,4,,,,
44,fixed_domain,4,4,8,8,,,,
44,fixed_domain,4,5,16,16,,,,
44,fixed_domain,4,6,4,4,,,,
44,fixed_domain,4,7,8,8,,,,
44,fixed_domain,4,8,16,16,,,,
44,fixed_domain,4,9,4,4,,,,
44,fixed_domain,4,10,8,8,,,,
44,fixed_domain,4,11,16,16,,,,
44,fixed_domain,4,12,4,4,,,,
44,fixed_domain,4,13,8,8,,,,
44,fixed_domain,4,14,16,16,,,,
44,fixed_domain,5,0,4,4,,,,
44,fixed_domain,5,1,8,8,,,,
44,fixed_domain,5,2,16,16,,,,
44,fixed_domain,5,3,4,4,,,,
44,fixed_domain,5,4,8,8,,,,
44,fixed_domain,5,5,16,16,,,,
44,fixed_domain,5,6,4,4,,,,
44,fixed_domain,5,7,8,8,,,,
44,fixed_domain,5,8,16,16,,,,
44,fixed_domain,5,9,4,4,,,,
44,fixed_domain,5,10,8,8,,,,
44,fixed_domain,5,11,16,16,,,,
44,fixed_domain,5,12,4,4,,,,
44,fixed_domain,5,13,8,8,,,,
44,fixed_domain,5,14,16,16,,,,
44,fixed_domain,6,0,4,4,,,,
44,fixed_domain,6,1,8,8,,,,
44,fixed_domain,6,2,16,16,,,,
44,fixed_domain,6,3,4,4,,,,
44,fixed_domain,6,4,8,8,,,,
44,fixed_domain,6,5,16,16,,,,
44,fixed_domain,6,6,4,4,,,,
44,fixed_domain,6,7,8,8,,,,
44,fixed_domain,6,8,16,16,,,,
44,fixed_domain,6,9,4,4,,,,
44,fixed_domain,6,10,8,8,,,,
44,fixed_domain,6,11,16,16,,,,
44,fixed_domain,6,12,4,4,,,,
44,fixed_domain,6,13,8,8,,,,
44,fixed_domain,6,14,16,16,,,,
44,fixed_domain,7,0,4,4,,,,
44,fixed_domain,7,1,8,8,,,,
44,fixed_domain,7,2,16,16,,,,
44,fixed_domain,7,3,4,4,,,,
44,fixed_domain,7,4,8,8,,,,
44,fixed_domain,7,5,16,16,,,,
44,fixed_domain,7,6,4,4,,,,
44,fixed_domain,7,7,8,8,,,,
44,fixed_domain,7,8,16,16,,,,
44,fixed_domain,7,9,4,4,,,,
44,fixed_domain,7,10,8,8,,,,
44,fixed_domain,7,11,16,16,,,,
44,fixed_domain,7,12,4,4,,,,
44,fixed_domain,7,13,8,8,,,,
44,fixed_domain,7,14,16,16,,,,
44,fixed_domain,8,0,4,4,,,,
44,fixed_domain,8,1,8,8,,,,
44,fixed_domain,8,2,16,16,,,,
44,fixed_domain,8,3,4,4,,,,
44,fixed_domain,8,4,8,8,,,,
44,fixed_domain,8,5,16,16,,,,
44,fixed_domain,8,6,4,4,,,,
44,fixed_domain,8,7,8,8,,,,
44,fixed_domain,8,8,16,16,,,,
44,fixed_domain,8,9,4,4,,,,
44,fixed_domain,8,10,8,8,,,,
44,fixed_domain,8,11,16,16,,,,
44,fixed_domain,8,12,4,4,,,,
44,fixed_domain,8,13,8,8,,,,
44,fixed_domain,8,14,16,16,,,,
44,fixed_domain,9,0,4,4,,,,
44,fixed_domain,9,1,8,8,,,,
44,fixed_domain,9,2,16,16,,,,
44,fixed_domain,9,3,4,4,,,,
44,fixed_domain,9,4,8,8,,,,
44,fixed_domain,9,5,16,16,,,,
44,fixed_domain,9,6,4,4,,,,
44,fixed_domain,9,7,8,8,,,,
44,fixed_domain,9,8,16,16,,,,
44,fixed_domain,9,9,4,4,,,,
44,fixed_domain,9,10,8,8,,,,
44,fixed_domain,9,11,16,16,,,,
44,fixed_domain,9,12,4,4,,,,
44,fixed_domain,9,13,8,8,,,,
44,fixed_domain,9,14,16,16,,,,
44,fixed_domain,10,0,4,4,,,,
44,fixed_domain,10,1,8,8,,,,
44,fixed_domain,10,2,16,16,,,,
44,fixed_domain,10,3,4,4,,,,
44,fixed_domain,10,4,8,8,,,,
44,fixed_domain,10,5,16,16,,,,
44,fixed_domain,10,6,4,4,,,,
44,fixed_domain,10,7,8,8,,,,
44,fixed_domain,10,8,16,16,,,,
44,fixed_domain,10,9,4,4,,,,
44,fixed_domain,10,10,8,8,,,,
44,fixed_domain,10,11,16,16,,,,
44,fixed_domain,10,12,4,4,,,,
44,fixed_domain,10,13,8,8,,,,
44,fixed_domain,10,14,16,16,,,,
44,fixed_domain,11,0,4,4,,,,
44,fixed_domain,11,1,8,8,,,,
44,fixed_domain,11,2,16,16,,,,
44,fixed_domain,11,3,4,4,,,,
44,fixed_domain,11,4,8,8,,,,
44,fixed_domain,11,5,16,16,,,,
44,fixed_domain,11,6,4,4,,,,
44,fixed_domain,11,7,8,8,,,,
44,fixed_domain,11,8,16,16,,,,
44,fixed_domain,11,9,4,4,,,,
44,fixed_domain,11,10,8,8,,,,
44,fixed_domain,11,11,16,16,,,,
44,fixed_domain,11,12,4,4,,,,
44,fixed_domain,11,13,8,8,,,,
44,fixed_domain,11,14,16,16,,,,
44,fixed_domain,12,0,4,4,,,,
44,fixed_domain,12,1,8,8,,,,
44,fixed_domain,12,2,16,16,,,,
44,fixed_domain,12,3,4,4,,,,
44,fixed_domain,12,4,8,8,,,,
44,fixed_domain,12,5,16,16,,,,
44,fixed_domain,12,6,4,4,,,,
44,fixed_domain,12,7,8,8,,,,
44,fixed_domain,12,8,16,16,,,,
44,fixed_domain,12,9,4,4,,,,
44,fixed_domain,12,10,8,8,,,,
44,fixed_domain,12,11,16,16,,,,
44,fixed_domain,12,12,4,4,,,,
44,fixed_domain,12,13,8,8,,,,
44,fixed_domain,12,14,16,16,,,,
44,fixed_domain,13,0,4,4,,,,
44,fixed_domain,13,1,8,8,,,,
44,fixed_domain,13,2,16,16,,,,
44,fixed_domain,13,3,4,4,,,,
44,fixed_domain,13,4,8,8,,,,
44,fixed_domain,13,5,16,16,,,,
44,fixed_domain,13,6,4,4,,,,
44,fixed_domain,13,7,8,8,,,,
44,fixed_domain,13,8,16,16,,,,
44,fixed_domain,13,9,4,4,,,,
44,fixed_domain,13,10,8,8,,,,
44,fixed_domain,13,11,16,16,,,,
44,fixed_domain,13,12,4,4,,,,
44,fixed_domain,13,13,8,8,,,,
44,fixed_domain,13,14,16,16,,,,
44,fixed_domain,14,0,4,4,,,,
44,fixed_domain,14,1,8,8,,,,
44,fixed_domain,14,2,16,16,,,,
44,fixed_domain,14,3,4,4,,,,
44,fixed_domain,14,4,8,8,,,,
44,fixed_domain,14,5,16,16,,,,
44,fixed_domain,14,6,4,4,,,,
44,fixed_domain,14,7,8,8,,,,
44,fixed_domain,14,8,16,16,,,,
44,fixed_domain,14,9,4,4,,,,
44,fixed_domain,14,10,8,8,,,,
44,fixed_domain,14,11,16,16,,,,
44,fixed_domain,14,12,4,4,,,,
44,fixed_domain,14,13,8,8,,,,
44,fixed_domain,14,14,16,16,,,,
44,fixed_domain,15,0,4,4,,,,
44,fixed_domain,15,1,8,8,,,,
44,fixed_domain,15,2,16,16,,,,
44,fixed_domain,15,3,4,4,,,,
44,fixed_domain,15,4,8,8,,,,
44,fixed_domain,15,5,16,16,,,,
44,fixed_domain,15,6,4,4,,,,
44,fixed_domain,15,7,8,8,,,,
44,fixed_domain,15,8,16,16,,,,
44,fixed_domain,15,9,4,4,,,,
44,fixed_domain,15,10,8,8,,,,
44,fixed_domain,15,11,16,16,,,,
44,fixed_domain,15,12,4,4,,,,
44,fixed_domain,15,13,8,8,,,,
44,fixed_domain,15,14,16,16,,,,
44,fixed_domain,16,0,4,4,,,,
44,fixed_domain,16,1,8,8,,,,
44,fixed_domain,16,2,16,16,,,,
44,fixed_domain,16,3,4,4,,,,
44,fixed_domain,16,4,8,8,,,,
44,fixed_domain,16,5,16,16,,,,
44,fixed_domain,16,6,4,4,,,,
44,fixed_domain,16,7,8,8,,,,
44,fixed_domain,16,8,16,16,,,,
44,fixed_domain,16,9,4,4,,,,
44,fixed_domain,16,10,8,8,,,,
44,fixed_domain,16,11,16,16,,,,
44,fixed_domain,16,12,4,4,,,,
44,fixed_domain,16,13,8,8,,,,
44,fixed_domain,16,14,16,16,,,,
44,fixed_domain,17,0,4,4,,,,
44,fixed_domain,17,1,8,8,,,,
44,fixed_domain,17,2,16,16,,,,
44,fixed_domain,17,3,4,4,,,,
44,fixed_domain,17,4,8,8,,,,
44,fixed_domain,17,5,16,16,,,,
44,fixed_domain,17,6,4,4,,,,
44,fixed_domain,17,7,8,8,,,,
44,fixed_domain,17,8,16,16,,,,
44,fixed_domain,17,9,4,4,,,,
44,fixed_domain,17,10,8,8,,,,
44,fixed_domain,17,11,16,16,,,,
44,fixed_domain,17,12,4,4,,,,
44,fixed_domain,17,13,8,8,,,,
44,fixed_domain,17,14,16,16,,,,
44,fixed_domain,18,0,4,4,,,,
44,fixed_domain,18,1,8,8,,,,
44,fixed_domain,18,2,16,16,,,,
44,fixed_domain,18,3,4,4,,,,
44,fixed_domain,18,4,8,8,,,,
44,fixed_domain,18,5,16,16,,,,
44,fixed_domain,18,6,4,4,,,,
44,fixed_domain,18,7,8,8,,,,
44,fixed_domain,18,8,16,16,,,,
44,fixed_domain,18,9,4,4,,,,
44,fixed_domain,18,10,8,8,,,,
44,fixed_domain,18,11,16,16,,,,
44,fixed_domain,18,12,4,4,,,,
44,fixed_domain,18,13,8,8,,,,
44,fixed_domain,18,14,16,16,,,,
44,fixed_domain,19,0,4,4,,,,
44,fixed_domain,19,1,8,8,,,,
44,fixed_domain,19,2,16,16,,,,
44,fixed_domain,19,3,4,4,,,,
44,fixed_domain,19,4,8,8,,,,
44,fixed_domain,19,5,16,16,,,,
44,fixed_domain,19,6,4,4,,,,
44,fixed_domain,19,7,8,8,,,,
44,fixed_domain,19,8,16,16,,,,
44,fixed_domain,19,9,4,4,,,,
44,fixed_domain,19,10,8,8,,,,
44,fixed_domain,19,11,16,16,,,,
44,fixed_domain,19,12,4,4,,,,
44,fixed_domain,19,13,8,8,,,,
44,fixed_domain,19,14,16,16,,,,
44,fixed_domain,20,0,4,4,,,,
44,fixed_domain,20,1,8,8,,,,
44,fixed_domain,20,2,16,16,,,,
44,fixed_domain,20,3,4,4,,,,
44,fixed_domain,20,4,8,8,,,,
44,fixed_domain,20,5,16,16,,,,
44,fixed_domain,20,6,4,4,,,,
44,fixed_domain,20,7,8,8,,,,
44,fixed_domain,20,8,16,16,,,,
44,fixed_domain,20,9,4,4,,,,
44,fixed_domain,20,10,8,8,,,,
44,fixed_domain,20,11,16,16,,,,
44,fixed_domain,20,12,4,4,,,,
44,fixed_domain,20,13,8,8,,,,
44,fixed_domain,20,14,16,16,,,,
44,fixed_domain,21,0,4,4,,,,
44,fixed_domain,21,1,8,8,,,,
44,fixed_domain,21,2,16,16,,,,
44,fixed_domain,21,3,4,4,,,,
44,fixed_domain,21,4,8,8,,,,
44,fixed_domain,21,5,16,16,,,,
44,fixed_domain,21,6,4,4,,,,
44,fixed_domain,21,7,8,8,,,,
44,fixed_domain,21,8,16,16,,,,
44,fixed_domain,21,9,4,4,,,,
44,fixed_domain,21,10,8,8,,,,
